time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
2.381044387817383,0.0,0.0,0.0,1,-0.0579739,0.332549,0.0149695,5235.99,0.0
2.4029700756073,0.0,0.0,0.0,1,-0.0580116,0.332542,0.0150248,5235.99,0.0
2.42345929145813,0.0,0.0,0.0,1,-0.0578133,0.332534,0.0150863,5235.99,0.0
2.4457528591156006,0.0,0.0,0.0,1,-0.0578312,0.332526,0.0151412,5235.99,0.0
2.4663331508636475,0.0,0.0,0.0,1,-0.0576375,0.332515,0.0152008,5235.99,0.0
2.487368583679199,0.0,0.0,0.0,1,-0.0577509,0.332504,0.0152528,5235.99,0.0
2.509141206741333,0.0,0.0,0.0,1,-0.0576623,0.332493,0.01531,5235.99,0.0
2.5294578075408936,0.0,0.0,0.0,1,-0.057707,0.332482,0.0153605,5235.99,0.0
2.5510823726654053,0.0,0.0,0.0,1,-0.05756,0.332471,0.0154158,5235.99,0.0
2.5716161727905273,0.0,0.0,0.0,1,-0.0576422,0.33246,0.0154631,5235.99,0.0
2.5931830406188965,0.0,0.0,0.0,1,-0.0575052,0.332448,0.0155165,5235.99,0.0
2.6138198375701904,0.0,0.0,0.0,1,-0.0574761,0.332438,0.0155618,5235.99,0.0
2.635464906692505,0.0,0.0,0.0,1,-0.057373,0.332426,0.0156094,5235.99,0.0
2.6566720008850098,0.0,0.0,0.0,1,-0.0576011,0.332413,0.0156514,5235.99,0.0
2.677976369857788,0.0,0.0,0.0,1,-0.0569824,0.332401,0.0157043,5235.99,0.0
2.6988158226013184,0.0,0.0,0.0,1,-0.0568769,0.332387,0.0157492,5235.99,0.0
2.7202861309051514,0.0,0.0,0.0,1,-0.0569049,0.332373,0.0157959,5235.99,0.0
2.742121934890747,0.0,0.0,0.0,1,-0.0571539,0.332359,0.0158369,5235.99,0.0
2.7631211280822754,0.0,0.0,0.0,1,-0.0567734,0.332343,0.0158874,5235.99,0.0
2.7836453914642334,0.0,0.05,0.0,1,-0.0562481,0.332327,0.015928,5235.99,0.0
2.8052871227264404,0.0,0.0975,0.0,1,-0.0566304,0.33231,0.0159647,5235.99,0.0
2.826643466949463,0.0,0.142625,0.0,1,-0.0569071,0.332292,0.0160014,5235.99,0.0
2.847149610519409,0.0,0.18549375,0.0,1,-0.0563778,0.332273,0.0160443,5235.99,0.0
2.8689818382263184,0.0,0.2262190625,0.0,1,-0.0566977,0.332254,0.0160686,5235.99,0.0
2.889643669128418,0.0,0.26490810937500003,0.0,1,-0.0564444,0.332235,0.0161101,5235.99,0.0
2.9111931324005127,0.0,0.30166270390625005,0.0,1,-0.0569006,0.332217,0.0161282,5235.99,0.0
2.932462215423584,0.0,0.3365795687109375,0.0,1,0.0399756,0.332204,0.0161044,5235.99,0.0
2.953901767730713,0.0,0.36975059027539064,0.0,1,0.165989,0.3322,0.0161325,5235.99,0.0
2.9751391410827637,0.0,0.4012630607616211,0.0,1,0.237497,0.332214,0.0161864,5235.99,0.0
2.996455669403076,0.0,0.43119990772354005,0.0,1,0.372491,0.332213,0.0161821,5235.99,0.0
3.017540693283081,0.0,0.45963991233736307,0.0,1,0.509867,0.332199,0.0161683,5235.99,0.0
3.0391674041748047,0.0,0.4866579167204949,0.0,1,0.676847,0.33219,0.0161263,5235.99,0.0
3.059842824935913,0.0,0.5123250208844702,0.0,1,0.900531,0.332191,0.0162608,5235.99,0.0
3.080894708633423,0.0,0.5367087698402466,0.0,1,1.14703,0.332172,0.0162274,5235.99,0.0
3.102673292160034,0.0,0.5598733313482342,0.0,1,1.31293,0.332155,0.0162513,5235.99,0.0
3.1240146160125732,0.0,0.5818796647808225,0.0,1,1.68944,0.332124,0.0161435,5235.99,0.0
3.1456825733184814,0.0,0.6027856815417814,0.0,1,2.10108,0.332103,0.0162203,5235.99,0.0
3.166604995727539,0.0,0.6226463974646923,0.0,1,2.5168,0.332057,0.0162188,5235.99,0.0
3.1876637935638428,0.0,0.6415140775914577,0.0,1,2.95268,0.332012,0.0162045,5235.99,0.0
3.209120512008667,0.0,0.6594383737118849,0.0,1,3.50561,0.331959,0.0162389,5235.99,0.0
3.230349063873291,0.0,0.6764664550262907,0.0,1,3.91476,0.331902,0.0162637,5235.99,0.0
3.252000570297241,0.0,0.6926431322749761,0.0,1,4.50225,0.331837,0.016309,5235.99,0.0
3.272859811782837,0.0,0.7080109756612273,0.0,1,5.0361,0.331762,0.0163123,5235.99,0.0
3.2934370040893555,0.0,0.7226104268781659,0.0,1,5.54027,0.331676,0.0163323,5235.99,0.0
3.3151018619537354,0.0,0.7364799055342576,0.0,1,6.21415,0.331579,0.0163423,5235.99,0.0
3.336256504058838,0.0,0.7496559102575447,0.0,1,6.75791,0.331472,0.0163395,5235.99,0.0
3.3574635982513428,0.0,0.7621731147446675,0.0,1,7.36765,0.331354,0.0163423,5235.99,0.0
3.3788604736328125,0.0,0.7740644590074341,0.0,1,8.06042,0.331224,0.0163447,5235.99,0.0
3.400151252746582,0.0,0.7853612360570624,0.0,1,8.67142,0.331085,0.01634,5235.99,0.0
3.421414375305176,0.0,0.7460931742542093,0.0,1,9.33097,0.330935,0.0163419,5235.99,0.0
3.4430527687072754,0.0,0.7087885155414988,0.0,1,10.0567,0.330773,0.0163438,5235.99,0.0
3.463989496231079,0.0,0.6733490897644239,0.0,1,10.7352,0.3306,0.0163409,5235.99,0.0
3.485041618347168,0.0,0.6396816352762027,0.0,1,11.4303,0.330415,0.0163409,5235.99,0.0
3.5059847831726074,0.0,0.6076975535123925,0.0,1,12.173,0.330218,0.0163423,5235.99,0.0
3.526615619659424,0.0,0.5773126758367729,0.0,1,12.9115,0.330008,0.0163419,5235.99,0.0
3.5478243827819824,0.0,0.5484470420449343,0.0,1,13.6531,0.329787,0.0163414,5235.99,0.0
3.5687758922576904,0.0,0.5210246899426876,0.0,1,14.4106,0.329553,0.0163414,5235.99,0.0
3.5902504920959473,0.0,0.4949734554455532,0.0,1,15.1464,0.329306,0.0163414,5235.99,0.0
3.613006830215454,0.0,0.47022478267327555,0.0,1,15.8411,0.329047,0.0163414,5235.99,0.0
3.633723020553589,0.0,0.4467135435396118,0.0,1,16.4981,0.328778,0.0163414,5235.99,0.0
3.6544570922851562,0.0,0.4243778663626312,0.0,1,17.1211,0.328497,0.0163414,5235.99,0.0
3.6757633686065674,0.0,0.40315897304449966,0.0,1,17.7117,0.328207,0.0163414,5235.99,0.0
3.696817398071289,0.0,0.3830010243922747,0.0,1,18.271,0.327907,0.0163414,5235.99,0.0
3.718031167984009,0.0,0.36385097317266096,0.0,1,18.8007,0.327597,0.0163414,5235.99,0.0
3.738461494445801,0.0,0.3456584245140279,0.0,1,19.303,0.327279,0.0163414,5235.99,0.0
3.76005482673645,0.0,0.3283755032883265,0.0,1,19.779,0.326954,0.0163414,5235.99,0.0
3.7807958126068115,0.0,0.3119567281239102,0.0,1,20.2297,0.32662,0.0163414,5235.99,0.0
3.802154541015625,0.0,0.2963588917177147,0.0,1,20.6571,0.32628,0.0163414,5235.99,0.0
3.823497772216797,0.0,0.33154094713182897,0.0,1,21.0613,0.325932,0.0163414,5235.99,0.0
3.8447000980377197,0.0,0.3649638997752375,0.0,1,21.4441,0.325578,0.0163414,5235.99,0.0
3.8665578365325928,0.0,0.39671570478647566,0.0,1,21.8068,0.325217,0.0163414,5235.99,0.0
3.886934518814087,0.0,0.4268799195471519,0.0,1,22.1502,0.324851,0.0163414,5235.99,0.0
3.9084765911102295,0.0,0.4555359235697943,0.0,1,22.4755,0.324481,0.0163414,5235.99,0.0
3.9300403594970703,0.0,0.48275912739130455,0.0,1,22.7828,0.324103,0.0163414,5235.99,0.0
3.950488567352295,0.0,0.5086211710217393,0.0,1,23.0738,0.323721,0.0163419,5235.99,0.0
3.9721767902374268,0.06094365599999999,0.5331901124706524,0.0,1,23.3488,0.323335,0.0163419,5235.99,0.0
3.9932172298431396,0.10960233080000001,0.5565306068471197,0.0,1,23.6538,0.322943,0.0163419,5235.99,0.0
4.014498233795166,0.14842252064,0.5787040765047637,0.0,1,23.9919,0.322545,0.0163423,5235.99,0.0
4.03563380241394,0.179360313512,0.5997688726795256,0.0,1,24.3619,0.322143,0.0163423,5235.99,0.0
4.056235313415527,0.2039810478096,0.6197804290455493,0.0,1,24.7619,0.321733,0.0163428,5235.99,0.0
4.077934265136719,0.22353760524768,0.6387914075932718,0.0,1,25.1906,0.321317,0.0163428,5235.99,0.0
4.0989298820495605,0.239032806198144,0.6068518372136082,0.0,1,25.6462,0.320894,0.0163433,5235.99,0.0
4.119797468185425,0.2512694769585152,0.5765092453529278,0.0,1,26.1273,0.320463,0.0163433,5235.99,0.0
4.1416239738464355,0.26089042856681216,0.5476837830852814,0.0,1,26.6289,0.320119,0.0155966,5235.99,0.0
4.162244081497192,0.26845643185344975,0.5202995939310173,0.0,1,27.1498,0.319972,0.013889,5235.99,0.0
4.1833226680755615,0.2147651454827598,0.49428461423446646,0.0,1,27.6903,0.320045,0.0113651,5235.99,0.0
4.204707145690918,0.17181211638620783,0.46957038352274316,0.0,1,28.2502,0.320341,0.00814741,5235.99,0.0
4.2260518074035645,0.13744969310896626,0.446091864346606,0.0,1,28.8294,0.320861,0.00432986,5235.99,0.0
4.262825965881348,0.10995975448717302,0.4237872711292757,0.0,1,29.4273,0.321604,-9.83873e-06,5235.99,0.0
4.283762693405151,0.08796780358973841,0.40259790757281194,0.0,1,30.0085,0.322572,-0.00475961,5235.99,0.0
4.305069208145142,0.07037424287179073,0.38246801219417137,0.0,1,30.5578,0.323768,-0.0098179,5235.99,0.0
4.326403379440308,0.05629939429743258,0.3633446115844628,0.0,1,31.0728,0.325199,-0.0151585,5235.99,0.0
4.347456455230713,0.045039515437946064,0.34517738100523965,0.0,1,31.5654,0.326864,-0.0207523,5235.99,0.0
4.368805646896362,0.03603161235035685,0.3279185119549777,0.0,1,32.0484,0.328674,-0.0257385,5235.99,0.0
4.389464616775513,0.02882528988028548,0.3115225863572288,0.0,1,32.506,0.330513,-0.0297759,5235.99,0.0
4.411358118057251,0.023060231904228384,0.29594645703936734,0.0,1,32.9369,0.332339,-0.0330141,5267.49,0.0
4.432727336883545,0.0,0.28114913418739895,0.0,1,33.346,0.334141,-0.0356305,5321.57,0.0
4.454045057296753,0.0,0.267091677478029,0.0,1,33.736,0.335922,-0.0377486,5374.2,0.0
4.475409269332886,0.0,0.25373709360412755,0.0,1,34.1071,0.337682,-0.0394562,5424.3,0.0
4.496737718582153,0.0,0.24105023892392116,0.0,1,34.4605,0.33943,-0.0408338,5472.7,0.0
4.517698764801025,0.0,0.2289977269777251,0.0,1,34.7973,0.34117,-0.0419501,5518.86,0.0
4.539712429046631,0.0,0.21754784062883886,0.0,1,35.118,0.342906,-0.0428527,5562.84,0.0
4.560830116271973,0.0,0.20667044859739692,0.0,1,35.4233,0.344642,-0.0435846,5604.72,0.0
4.58179497718811,0.0,0.19633692616752707,0.0,1,35.7131,0.346379,-0.0441731,5643.98,0.0
4.60332465171814,0.0,0.18652007985915073,0.0,1,35.9901,0.348089,-0.0444096,5683.09,0.0
4.625014543533325,0.0,0.17719407586619318,0.0,1,36.2519,0.349767,-0.0444582,5718.81,0.0
4.646175861358643,0.0,0.16833437207288351,0.0,1,36.501,0.351432,-0.0444687,5752.19,0.0
4.667322397232056,0.0,0.15991765346923933,0.0,1,36.7367,0.353099,-0.044472,5783.11,0.0
4.688467264175415,0.0,0.15192177079577737,0.0,1,36.9596,0.354772,-0.0444744,5812.61,0.0
4.709634780883789,0.0,0.1443256822559885,0.0,1,37.1709,0.356453,-0.0444759,5840.72,0.0
4.730973482131958,0.0,0.13710939814318907,0.0,1,37.3705,0.358142,-0.0444778,5867.08,0.0
4.752317905426025,0.0,0.1302539282360296,0.0,1,37.5583,0.359133,-0.0437087,5891.69,0.0
4.773653984069824,0.0,0.12374123182422812,0.0,1,37.7361,0.360781,-0.0421932,5915.83,0.0
4.794953346252441,0.0,0.11755417023301672,0.0,1,37.9033,0.362378,-0.0406704,5937.74,0.0
4.815785884857178,0.0,0.11167646172136587,0.0,1,38.0605,0.36392,-0.0391407,5958.45,0.0
4.837120056152344,0.0,0.10609263863529758,0.0,1,38.2088,0.365412,-0.0376047,5978.13,0.0
4.858396291732788,0.0,0.1007880067035327,0.0,1,38.3483,0.366847,-0.0360628,5996.34,0.0
4.879348039627075,0.0,0.09574860636835607,0.0,1,38.4549,0.368225,-0.0345225,6063.47,0.0
4.901028156280518,0.0,0.09096117604993827,0.0,1,38.6038,0.36955,-0.0330142,6029.59,0.0
4.922351360321045,0.0,0.08641311724744136,0.0,1,38.7179,0.370822,-0.0314587,6041.74,0.0
4.943705797195435,0.0,0.08209246138506929,0.0,1,38.8237,0.372032,-0.0298951,6054.63,0.0
4.964028358459473,0.0,0.07798783831581582,0.0,1,38.9216,0.373184,-0.028327,6067.36,0.0
4.985960960388184,0.0,0.07408844640002503,0.0,1,39.012,0.374278,-0.0267552,6079.67,0.0
5.006660461425781,0.0,0.07038402408002378,0.0,1,39.0953,0.375308,-0.0251796,6090.87,0.0
5.028099060058594,0.0,0.06686482287602259,0.0,1,39.1727,0.376284,-0.023601,6101.08,0.0
5.049212217330933,0.0,0.06352158173222146,0.0,1,39.2443,0.377195,-0.022019,6109.99,0.0
5.071498394012451,0.0,0.06034550264561039,0.0,1,39.3098,0.378044,-0.0204334,6117.75,0.0
5.092313289642334,0.0,0.05732822751332987,0.0,1,39.3686,0.37883,-0.018846,6124.25,0.0
5.113358974456787,0.0,0.05446181613766338,0.0,1,39.4219,0.379555,-0.0172566,6130.41,0.0
5.134767293930054,0.0,0.05173872533078021,0.0,1,39.4701,0.380216,-0.0156646,6135.89,0.0
5.155261993408203,0.0,0.0491517890642412,0.0,1,39.513,0.380814,-0.0140704,6140.62,0.0
5.17682957649231,0.0,0.046694199611029136,0.0,1,39.5509,0.381348,-0.0124749,6144.6,0.0
5.198111057281494,0.0,0.04435948963047768,0.0,1,39.5847,0.381818,-0.0108778,6148.43,0.0
5.219181537628174,0.0,0.0421415151489538,0.0,1,39.6145,0.382228,-0.00927979,6151.64,0.0
5.240004539489746,0.0,0.04003443939150611,0.0,1,39.6394,0.382571,-0.00767926,6153.55,0.0
5.2623302936553955,0.0,0.0380327174219308,0.0,1,39.66,0.382846,-0.00607891,6155.28,0.0
5.283064365386963,0.0,0.03613108155083426,0.0,1,39.6766,0.383057,-0.00447809,6156.36,0.0
5.304539680480957,0.0,0.03432452747329255,0.0,1,39.6902,0.383204,-0.00287534,6157.47,0.0
5.325921297073364,0.0,0.03260830109962792,0.0,1,39.6999,0.383286,-0.00127231,6157.48,0.0
5.347319841384888,0.0,0.030977886044646526,0.0,1,39.7067,0.383303,0.000330895,6156.45,0.0
